"PROLIFIC_PID","exp_cond","type","quiz","quiz_correct","Duration..in.seconds.","clarity","age","Nationality","Gender","xi","prob_heads","hnum","common_flips","hnum_priv","private_flips","xi_shared","xi_private","imputed_omega"
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,60,0.72,6,"TTHTHTHHHH",6,"TTHTHTHHHH",60,60,NA
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,71,0.48,8,"HHHTHHTHHH",6,"TTHHTHHHHT",80,60,0.45
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,65,0.46,9,"THHHHHHHHH",4,"THTHHTHTTT",90,40,0.5
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,59,0.64,5,"THHHTHTTTH",7,"HHTHHHHHTT",50,70,0.45
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,74,0.74,7,"HHTTHHHTHH",8,"HHHHHHHTTH",70,80,0.4
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,55,0.69,5,"THTHHTHTTH",6,"HHTHTHTHHT",50,60,0.5
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,54,0.56,4,"TTTHHTTTHH",6,"HTTHHHTHTH",40,60,0.7
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,30,0.37,3,"HTTTTTTTHH",3,"TTTTHHHTTT",30,30,NA
"5f13ea64399eaf40ff6c1b90","contest10","none","2",1,"194","1",20,"United States",0,28,0.39,3,"TTHHTTTTTH",2,"TTTTTTHTHT",30,20,0.2
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,55,0.44,5,"HTHHTHTHTT",6,"TTTHHHHTHH",50,60,0.5
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,59,0.6,6,"HHTHTHHTHT",6,"HTTTTHHHHH",60,60,NA
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,25,0.28,3,"HTTTTTTHTH",2,"TTHTTTTTTH",30,20,0.5
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,19,0.26,2,"TTTHHTTTTT",2,"TTHTTTTTTH",20,20,NA
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,65,0.52,7,"HHTHHHHTTH",6,"HTHHHTTTHH",70,60,0.5
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,51,0.47,5,"THTHTHHTTH",5,"HTTHTHTHHT",50,50,NA
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,50,0.47,5,"HHTTTHTHHT",5,"THHHTHTTHT",50,50,NA
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,52,0.47,4,"TTHTHHTHTT",6,"THTHHHHTTH",40,60,0.6
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,79,0.68,5,"HTHHTTHTHT",9,"THHHHHHHHH",50,90,0.725
"5f1611b74f568f177ca351c4","contest10","none","2",1,"284","2",18,"United States",1,43,0.52,6,"HTHTTTHHHH",3,"THHTHTTTTT",60,30,0.566666666666667
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,46,0.47,5,"THTHTHHTTH",4,"THTTHTTHHT",50,40,0.4
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,65,0.52,7,"HHTHHHHTTH",5,"HTHTHHHTTT",70,50,0.25
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,53,0.47,4,"TTHTHHTHTT",7,"HHHHHHHTTT",40,70,0.433333333333333
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,80,0.6,6,"HHTHTHHTHT",9,"HHTHHHHHHH",60,90,0.666666666666667
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,52,0.68,5,"HTHHTTHTHT",5,"TTHTTHHHTH",50,50,NA
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,51,0.52,6,"HTHTTTHHHH",2,"TTTTTTTHHT",60,20,0.225
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,22,0.26,2,"TTTHHTTTTT",2,"TTHTTHTTTT",20,20,NA
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,46,0.47,5,"HHTTTHTHHT",4,"HTHTHTTHTT",50,40,0.4
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,55,0.44,5,"HTHHTHTHTT",6,"THHTTTHHHH",50,60,0.5
"5f167325a7401c1e8fbd1764","individual","none","1",1,"165","2",24,"El Salvador",1,28,0.28,3,"HTTTTTTHTH",2,"TTTTHTTTHT",30,20,0.2
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,50,0.47,4,"TTHTHHTHTT",6,"HHHHTTHTHT",40,60,0.5
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,71,0.68,5,"HTHHTTHTHT",7,"HTHTHTHHHH",50,70,1
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,43,0.6,6,"HHTHTHHTHT",5,"THHHHTTTTH",60,50,1
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,61,0.44,5,"HTHHTHTHTT",8,"THHHHHHHHT",50,80,0.366666666666667
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,57,0.52,7,"HHTHHHHTTH",5,"TTHHHTTTHH",70,50,0.65
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,61,0.52,6,"HTHTTTHHHH",8,"HHHHTHHHHT",60,80,0.05
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,38,0.47,5,"THTHTHHTTH",5,"HHTTHHTTTH",50,50,NA
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,19,0.47,5,"HHTTTHTHHT",3,"THTHTTTTTH",50,30,1
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,18,0.26,2,"TTTHHTTTTT",3,"TTTHTTTHTH",20,30,0
"5f16ff89ea30c001ece617bc","contest10","none","3",0,"149","1",20,"United States",0,11,0.28,3,"HTTTTTTHTH",1,"HTTTTTTTTT",30,10,0.95
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,74,0.72,6,"TTHTHTHHHH",8,"HHHTHHTHHH",60,80,0.7
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,57,0.64,5,"THHHTHTTTH",6,"THHTHHTHHT",50,60,0.7
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,57,0.46,9,"THHHHHHHHH",2,"TTTTHTTTTH",90,20,0.471428571428571
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,41,0.37,3,"HTTTTTTTHH",4,"THTHHTTTHT",30,40,1
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,69,0.69,5,"THTHHTHTTH",8,"HHHHHTTHHH",50,80,0.633333333333333
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,75,0.74,7,"HHTTHHHTHH",8,"HHHTTHHHHH",70,80,0.5
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,76,0.68,8,"HTHTHHHHHH",8,"TTHHHHHHHH",80,80,NA
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,64,0.48,8,"HHHTHHTHHH",6,"HTTTTHHHHH",80,60,0.8
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,42,0.56,4,"TTTHHTTTHH",4,"HHHTTHTTTT",40,40,NA
"5f1b4c04c8514b16f6fe4c69","individual","none","1",1,"318","1",19,"United States",1,37,0.39,3,"TTHHTTTTTH",4,"HTHTTHHTTT",30,40,0.7
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,55,0.51,6,"HHTHHTHHTT",5,"THTTHHHTHT",60,50,0.5
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,20,0.33,2,"TTHTTHTTTT",2,"TTTTHTHTTT",20,20,NA
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,65,0.47,7,"HHHTTHHTHH",6,"THHTHHHHTT",70,60,0.5
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,50,0.4,6,"HHHTHTTHHT",4,"TTTTHTHHTH",60,40,0.5
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,30,0.44,3,"TTTHHTHTTT",3,"TTTTTHTHHT",30,30,NA
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,70,0.58,8,"HTHTHHHHHH",5,"TTHHHHHTTT",80,50,0.333333333333333
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,45,0.43,5,"HTHTHTHTHT",4,"HTHTHTTHTT",50,40,0.5
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,35,0.52,3,"HTTTTHTTTH",4,"THHHTTHTTT",30,40,0.5
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,50,0.32,1,"TTHTTTTTTT",4,"THTTHTHTHT",10,40,1
"5f1be7d0ae31234123acbfd2","crowd10","expert","1",0,"294","2",26,"United States",0,80,0.72,8,"HHHHHHTTHH",8,"HHHHHHTTHH",80,80,NA
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,7,0.52,3,"HTTTTHTTTH",2,"TTTHTTTTTH",30,20,1
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,63,0.51,6,"HHTHHTHHTT",7,"THHHTHHTHH",60,70,0.3
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,17,0.32,1,"TTHTTTTTTT",2,"HHTTTTTTTT",10,20,0.7
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,55,0.43,5,"HTHTHTHTHT",6,"HTHTHTHHTH",50,60,0.5
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,70,0.58,8,"HTHTHHHHHH",5,"TTHHTTTHHH",80,50,0.333333333333333
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,45,0.47,7,"HHHTTHHTHH",3,"TTTHHTTTTH",70,30,0.625
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,20,0.33,2,"TTHTTHTTTT",2,"THTTTTTTHT",20,20,NA
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,90,0.72,8,"HHHHHHTTHH",10,"HHHHHHHHHH",80,100,0.5
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,55,0.4,6,"HHHTHTTHHT",5,"THHHTTTTHH",60,50,0.5
"5f1f59aebb92dc1541ddd970","individual","none","1",1,"173","1",32,"United States",1,45,0.44,3,"TTTHHTHTTT",5,"TTHTTTHHHH",30,50,0.75
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,40,0.32,5,"THHTHTTTHH",3,"TTHHTHTTTT",50,30,0.5
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,50,0.46,3,"TTTTHTTHTH",4,"THHHTTHTTT",30,40,1
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,45,0.42,4,"TTTHHHTTHT",3,"THTTTHHTTT",40,30,0
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,60,0.62,5,"THTHTTHTHH",7,"THHHTHTHHH",50,70,0.5
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,45,0.26,1,"TTTTTTTTTH",4,"HTHTTHTTTH",10,40,1
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,70,0.53,6,"THHHHTHTTH",6,"HHTHHTHHTT",60,60,NA
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,50,0.61,4,"THTHTTHTHT",4,"HHHTTTHTTT",40,40,NA
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,40,0.32,4,"HHTTHTTHTT",4,"THTTTHHTTH",40,40,NA
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,60,0.61,6,"TTHHHHHHTT",6,"HHHTTHHTTH",60,60,NA
"5f20c95a2653933fa70f3960","crowd10","expert","3",1,"252","1",20,"United States",1,30,0.39,1,"TTTTHTTTTT",4,"TTTHTTHHHT",10,40,0.666666666666667
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,65,0.48,8,"HHHTHHTHHH",7,"HHTHHTHHHT",80,70,1
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,0,0.46,9,"THHHHHHHHH",5,"HTHHTTTHHT",90,50,1
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,66,0.64,5,"THHHTHTTTH",8,"HTHHHHHTHH",50,80,0.533333333333333
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,49,0.74,7,"HHTTHHHTHH",6,"THTTHHHHHT",70,60,1
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,80,0.72,6,"TTHTHTHHHH",9,"HHHTHHHHHH",60,90,0.666666666666667
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,17,0.37,3,"HTTTTTTTHH",1,"TTTTTTHTTT",30,10,0.65
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,69,0.68,8,"HTHTHHHHHH",7,"THHHHHTHHT",80,70,1
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,58,0.69,5,"THTHHTHTTH",7,"HHHHHTTTHH",50,70,0.4
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,54,0.56,4,"TTTHHTTTHH",3,"HTTTTTHTHT",40,30,0
"5f224ca04154036e76bb185d","crowd10","expert","3",1,"432","2",18,"United States",1,34,0.39,3,"TTHHTTTTTH",3,"THTHTHTTTT",30,30,NA
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,93,0.72,8,"HHHHHHTTHH",9,"HHHHHHTHHH",80,90,1
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,58,0.33,2,"TTHTTHTTTT",2,"TTTTTTHTHT",20,20,NA
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,34,0.52,3,"HTTTTHTTTH",4,"THTTHTHTHT",30,40,0.4
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,27,0.44,3,"TTTHHTHTTT",6,"THHHHTHHTT",30,60,0
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,49,0.58,8,"HTHTHHHHHH",8,"HHHHTHHHHT",80,80,NA
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,26,0.43,5,"HTHTHTHTHT",2,"HTTTTTHTTT",50,20,0.8
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,70,0.47,7,"HHHTTHHTHH",7,"HTHHHTHHHT",70,70,NA
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,56,0.4,6,"HHHTHTTHHT",4,"THTTTHTHHT",60,40,0.2
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,58,0.51,6,"HHTHHTHHTT",7,"THHTHHHHHT",60,70,0
"5f230bf8e7c33a062d203d0d","crowd10","expert","3",1,"164","2",21,"United States",0,45,0.32,1,"TTHTTTTTTT",4,"THTTHHHTTT",10,40,1
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,50,0.68,5,"HTHHTTHTHT",3,"THTHTTTHTT",50,30,0
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,60,0.52,6,"HTHTTTHHHH",6,"HTTHTTHHHH",60,60,NA
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,30,0.28,3,"HTTTTTTHTH",3,"HTHTHTTTTT",30,30,NA
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,70,0.52,7,"HHTHHHHTTH",6,"HTTHHHHTTH",70,60,0
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,40,0.47,4,"TTHTHHTHTT",4,"THHTTTHTHT",40,40,NA
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,50,0.47,5,"HHTTTHTHHT",4,"TTHHHTTTTH",50,40,0
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,60,0.6,6,"HHTHTHHTHT",6,"THHHHTTTHH",60,60,NA
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,50,0.26,2,"TTTHHTTTTT",5,"HTTHHHHTTT",20,50,1
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,50,0.47,5,"THTHTHHTTH",4,"THTTTHHHTT",50,40,0
"5f242ca530be5d015628db51","individual","none","1",1,"386","2",20,"Dominican Republic",1,55,0.44,5,"HTHHTHTHTT",6,"THHTTHTHHH",50,60,0.5
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,32,0.47,5,"HHTTTHTHHT",2,"TTTHHTTTTT",50,20,0.6
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,12,0.26,2,"TTTHHTTTTT",1,"TTTHTTTTTT",20,10,0.8
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,48,0.47,5,"THTHTHHTTH",4,"HTHTHHTTTT",50,40,0.2
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,58,0.47,4,"TTHTHHTHTT",7,"HTHTHHHTHH",40,70,0.6
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,77,0.6,6,"HHTHTHHTHT",9,"HHHHHHTHHH",60,90,0.566666666666667
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,56,0.68,5,"HTHHTTHTHT",6,"HHTHHTHTHT",50,60,0.6
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,46,0.52,7,"HHTHHHHTTH",2,"THTTTTTTHT",70,20,0.48
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,18,0.28,3,"HTTTTTTHTH",0,"TTTTTTTTTT",30,0,0.4
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,39,0.44,5,"HTHHTHTHTT",3,"HHTTTTTTTH",50,30,0.55
"5f2710623af4eb0aea4cfa15","contest10","none","2",1,"436","1",19,"United States",0,60,0.52,6,"HTHTTTHHHH",6,"HTTHHTHHHT",60,60,NA
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,80,0.72,8,"HHHHHHTTHH",8,"HHHHHHTTHH",80,80,NA
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,41,0.47,7,"HHHTTHHTHH",5,"HHHTHTTHTT",70,50,1
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,45,0.52,3,"HTTTTHTTTH",4,"HHTTTTHHTT",30,40,1
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,50,0.33,2,"TTHTTHTTTT",4,"TTTHTHHTTH",20,40,1
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,61,0.32,1,"TTHTTTTTTT",5,"TTTTHHHHHT",10,50,1
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,5,0.4,6,"HHHTHTTHHT",1,"TTTTTTTTHT",60,10,1
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,40,0.44,3,"TTTHHTHTTT",4,"TTTHHHTTTH",30,40,1
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,14,0.58,8,"HTHTHHHHHH",3,"HTTTTTHHTT",80,30,1
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,26,0.51,6,"HHTHHTHHTT",3,"TTTHTHTTHT",60,30,1
"5f2c831ca1dd731731121d60","crowd10","expert","3",1,"364","2",20,"United States",0,39,0.43,5,"HTHTHTHTHT",4,"THTTHHTTHT",50,40,1
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,55,0.56,4,"TTTHHTTTHH",7,"HTHHTHTHHH",40,70,0.5
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,72,0.48,8,"HHHTHHTHHH",6,"HHHTTHHTHT",80,60,0.4
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,31,0.37,3,"HTTTTTTTHH",3,"TTTTHTHHTT",30,30,NA
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,68,0.72,6,"TTHTHTHHHH",7,"HTHTHTHHHH",60,70,0.8
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,45,0.69,5,"THTHHTHTTH",5,"HTHTHHTTHT",50,50,NA
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,68,0.74,7,"HHTTHHHTHH",8,"HTHHHTHHHH",70,80,0
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,46,0.46,9,"THHHHHHHHH",3,"THHTTTTHTT",90,30,0.733333333333333
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,18,0.39,3,"TTHHTTTTTH",1,"TTTHTTTTTT",30,10,0.6
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,72,0.68,8,"HTHTHHHHHH",7,"THTTHHHHHH",80,70,0.8
"5f2dad07a2eef40aaef6edb6","crowd10","expert","3",1,"459","2",19,"United States",1,57,0.64,5,"THHHTHTTTH",7,"HTHHHTHHHT",50,70,0.35
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,31,0.46,3,"TTTTHTTHTH",3,"TTHHTTTHTT",30,30,NA
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,9,0.26,1,"TTTTTTTTTH",0,"TTTTTTTTTT",10,0,0.1
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,42,0.32,4,"HHTTHTTHTT",4,"HTTTHHHTTT",40,40,NA
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,64,0.53,6,"THHHHTHTTH",5,"TTHTHTTHHH",60,50,0
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,34,0.39,1,"TTTTHTTTTT",5,"TTHTHTHHHT",10,50,0.6
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,69,0.61,4,"THTHTTHTHT",9,"HHHTHHHHHH",40,90,0.58
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,38,0.42,4,"TTTHHHTTHT",3,"THTHTTTHTT",40,30,0.2
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,44,0.32,5,"THHTHTTTHH",4,"HTTHTHTTHT",50,40,0.6
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,72,0.61,6,"TTHHHHHHTT",7,"HHTHHHTHTH",60,70,1
"5f2dbe52314d560ef2ce0adb","contest10","none","2",1,"568","2",18,"United States",0,58,0.62,5,"THTHTTHTHH",5,"HTHTTTHTHH",50,50,NA
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,40,0.56,4,"TTTHHTTTHH",4,"THHTHTTTTH",40,40,NA
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,40,0.48,8,"HHHTHHTHHH",4,"HHTHTHTTTT",80,40,1
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,50,0.64,5,"THHHTHTTTH",5,"THHTTTHHHT",50,50,NA
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,40,0.74,7,"HHTTHHHTHH",4,"THTTHHTTTH",70,40,1
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,30,0.37,3,"HTTTTTTTHH",3,"THTHTTTHTT",30,30,NA
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,40,0.68,8,"HTHTHHHHHH",4,"HTTHTTTHHT",80,40,1
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,65,0.69,5,"THTHHTHTTH",7,"THHTHHTHHH",50,70,0.75
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,20,0.46,9,"THHHHHHHHH",6,"HHHHTHTTTH",90,60,1
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,60,0.72,6,"TTHTHTHHHH",6,"HTTHTHTHHH",60,60,NA
"5f2dc5cd373cca0fc99340de","crowd10","expert","3",1,"435","1",21,"United States",0,20,0.39,3,"TTHHTTTTTH",4,"THHTTHHTTT",30,40,0
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,80,0.74,7,"HHTTHHHTHH",8,"HTHHHTHHHH",70,80,1
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,75,0.68,8,"HTHTHHHHHH",7,"THTTHHHHHH",80,70,0.5
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,60,0.64,5,"THHHTHTTTH",7,"HTHHHTHHHT",50,70,0.5
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,45,0.37,3,"HTTTTTTTHH",3,"TTTTHTHHTT",30,30,NA
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,50,0.69,5,"THTHHTHTTH",5,"HTHTHHTTHT",50,50,NA
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,50,0.56,4,"TTTHHTTTHH",7,"HTHHTHTHHH",40,70,0.333333333333333
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,50,0.46,9,"THHHHHHHHH",3,"THHTTTTHTT",90,30,0.666666666666667
