session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5f96a31d576d6c000b0daadb,5ef31a7a7da5560231c5bc3e,AWAITING REVIEW,2020-10-26 10:21:20.487000,2020-10-26 10:23:29.451000,128.964,28,75,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f96a3289554ed0009ee1841,5e3b42f6986aab000b194033,AWAITING REVIEW,2020-10-26 10:21:40.238000,2020-10-26 10:23:10.230000,89.992,27,131,1,100,,6AB555FF,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,Yes
5f96a334805b590153b8432c,5f43e2aca245a20f7bf58065,AWAITING REVIEW,2020-10-26 10:21:40.264000,2020-10-26 10:25:39.307000,239.043,20,31,0,100,,6AB555FF,China,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,"Chinese, English",United Kingdom,Male,Yes
5f96a34499d2760104aa0066,5ec40a2e6675b90b3e7e3340,AWAITING REVIEW,2020-10-26 10:21:56.805000,2020-10-26 10:24:22.981000,146.176,22,79,2,98,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96a375c0d07c0158be6090,5f5977519eca0e1cfc1085e3,AWAITING REVIEW,2020-10-26 10:22:49.991000,2020-10-26 10:24:33.639000,103.648,22,23,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),,English,United Kingdom,Male,Yes
5f96a37d08142100086c9791,5e77c30a4cc508344080694e,AWAITING REVIEW,2020-10-26 10:22:57.102000,2020-10-26 10:24:27.859000,90.757,23,148,4,97,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes
5f96a3862199f8000b14595a,5eedf493cc3e35000b06353c,AWAITING REVIEW,2020-10-26 10:23:12.503000,2020-10-26 10:29:49.437000,396.934,28,110,2,99,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96a394db4c6e01053786ba,5f09ff91e624c22a732f2fbe,AWAITING REVIEW,2020-10-26 10:23:31.303000,2020-10-26 10:26:47.143000,195.84,18,78,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96a3985660a50008ec79b0,5f2acd14115e673974ade558,AWAITING REVIEW,2020-10-26 10:23:22.075000,2020-10-26 10:25:53.692000,151.617,28,46,0,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes
5f96a3aa2199f8000b14595c,57619f621ed9140006cdb5fc,AWAITING REVIEW,2020-10-26 10:23:44.715000,2020-10-26 10:26:37.528000,172.813,53,325,5,99,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f96a3abc692f3000daf4652,5e4a7bdc5607634daa90356d,AWAITING REVIEW,2020-10-26 10:23:39.143000,2020-10-26 10:26:28.987000,169.844,19,120,1,100,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f96a3b6df72f8000a6e228b,5ec3dd98ce3cd40668c0115f,AWAITING REVIEW,2020-10-26 10:23:52.325000,2020-10-26 10:26:26.302000,153.977,20,46,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96a3e3ca06af000cba1c6d,5e7e54d45d1c4c0af175e6c7,AWAITING REVIEW,2020-10-26 10:24:39.281000,2020-10-26 10:26:48.614000,129.333,20,136,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96a3edc676db010207d646,5f2aafa321c44f33f261d5c8,AWAITING REVIEW,2020-10-26 10:24:49.329000,2020-10-26 10:26:46.650000,117.321,19,36,0,100,,6AB555FF,United Kingdom,,Other,English,English,United Kingdom,Female,Yes
5f96a401a87cf90103d1f1b7,5f170cbd9ec5690009e72c4c,AWAITING REVIEW,2020-10-26 10:25:07.637000,2020-10-26 10:28:48.731000,221.094,29,29,0,100,,6AB555FF,Greece,United Kingdom,Part-Time,Greek,"English, Greek",Greece,Male,Yes
5f96a409a46ea40008069300,5bd7261275e58200018b020c,AWAITING REVIEW,2020-10-26 10:25:15.040000,2020-10-26 10:27:50.858000,155.818,20,114,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f96a40b341969000babab8f,5b61fa06fc736700010454aa,AWAITING REVIEW,2020-10-26 10:25:28.336000,2020-10-26 10:27:40.498000,132.162,21,176,10,90,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96a4162631c2000860eedf,5ed66ce4f02f1209fc2bc33a,AWAITING REVIEW,2020-10-26 10:25:31.984000,2020-10-26 10:29:03.453000,211.469,19,59,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96a431766f450153719664,5d5407a0b45aff00019815e1,AWAITING REVIEW,2020-10-26 10:25:56.120000,2020-10-26 10:29:20.857000,204.737,25,64,0,101,,6AB555FF,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f96a4327e6594000b3eb8a9,5ea1bc928a9acd095f3274ee,AWAITING REVIEW,2020-10-26 10:26:25.207000,2020-10-26 10:29:53.805000,208.598,19,100,4,97,,6AB555FF,United Kingdom,United Kingdom,Part-Time,Bengali,"Arabic, Bengali, English",United Kingdom,Male,Yes
